Designation	Field	Group	Date	Trap	Time	Count	Xcoord	Ycoord	Distance	Direction	Radians	Nrelease
n29	1	1	2	2	276	0	30	60	24.73863375	345.9637565	6.038206644	400
q2	1	1	2	2	276	0	36	6	30	180	3.141592654	400
q8	1	1	2	2	276	0	36	18	18	180	3.141592654	400
q14	1	1	2	2	276	0	36	30	6	180	3.141592654	400
q20	1	1	2	2	276	0	36	42	6	360	6.283185307	400
q26	1	1	2	2	276	0	36	54	18	360	6.283185307	400
q32	1	1	2	2	276	0	36	66	30	360	6.283185307	400
t5	1	1	2	2	276	0	42	12	24.73863375	165.9637565	2.89661399	400
t11	1	1	2	2	276	0	42	24	13.41640786	153.4349488	2.677945045	400
t17	1	1	2	2	276	0	42	36	6	90	1.570796327	400
t23	1	1	2	2	276	0	42	48	13.41640786	386.5650512	6.746832916	400
t29	1	1	2	2	276	0	42	60	24.73863375	374.0362435	6.52816397	400
w2	1	1	2	2	276	0	48	6	32.31098884	158.1985905	2.761086276	400
w8	1	1	2	2	276	0	48	18	21.63330765	146.3099325	2.55359005	400
w14	1	1	2	2	276	2	48	30	13.41640786	116.5650512	2.034443936	400
w20	1	1	2	2	276	0	48	42	13.41640786	63.43494882	1.107148718	400
w26	1	1	2	2	276	0	48	54	21.63330765	393.6900675	6.871187911	400
w32	1	1	2	2	276	0	48	66	32.31098884	381.8014095	6.663691684	400
z5	1	1	2	2	276	0	54	12	30	143.1301024	2.498091545	400
z11	1	1	2	2	276	0	54	24	21.63330765	123.6900675	2.15879893	400
z17	1	1	2	2	276	0	54	36	18	90	1.570796327	400
z23	1	1	2	2	276	0	54	48	21.63330765	56.30993247	0.982793723	400
z29	1	1	2	2	276	0	54	60	30	396.8698976	6.926686416	400
ac2	1	1	2	2	276	0	60	6	38.41874542	141.3401917	2.466851711	400
ac8	1	1	2	2	276	0	60	18	30	126.8698976	2.214297436	400
ac14	1	1	2	2	276	0	60	30	24.73863375	104.0362435	1.81577499	400
ac20	1	1	2	2	276	0	60	42	24.73863375	75.96375653	1.325817664	400
ac26	1	1	2	2	276	0	60	54	30	53.13010235	0.927295218	400
ac32	1	1	2	2	276	0	60	66	38.41874542	398.6598083	6.957926249	400
af5	1	1	2	2	276	0	66	12	38.41874542	128.6598083	2.245537269	400
af11	1	1	2	2	276	0	66	24	32.31098884	111.8014095	1.951302704	400
af17	1	1	2	2	276	0	66	36	30	90	1.570796327	400
af23	1	1	2	2	276	0	66	48	32.31098884	68.19859051	1.19028995	400
af29	1	1	2	2	276	0	66	60	38.41874542	51.34019175	0.896055385	400
c31	1	1	2	1	107	0	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	107	1	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	107	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	107	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	107	0	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	107	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	107	1	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	107	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	107	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	107	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	107	1	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	107	0	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	107	1	36	12	24	180	3.141592654	400
r22	1	1	2	1	107	0	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	107	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	107	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	107	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	107	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	107	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	107	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	107	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	107	0	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	107	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	107	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	107	0	64	44	29.12043956	74.0546041	1.292496668	400
c31	1	1	2	1	109	0	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	109	0	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	109	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	109	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	109	0	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	109	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	109	0	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	109	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	109	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	109	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	109	0	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	109	0	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	109	0	36	12	24	180	3.141592654	400
r22	1	1	2	1	109	0	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	109	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	109	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	109	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	109	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	109	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	109	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	109	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	109	0	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	109	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	109	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	109	0	64	44	29.12043956	74.0546041	1.292496668	400
c31	1	1	2	1	130	0	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	130	0	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	130	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	130	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	130	0	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	130	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	130	0	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	130	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	130	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	130	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	130	1	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	130	0	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	130	0	36	12	24	180	3.141592654	400
r22	1	1	2	1	130	0	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	130	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	130	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	130	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	130	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	130	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	130	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	130	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	130	1	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	130	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	130	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	130	0	64	44	29.12043956	74.0546041	1.292496668	400
c31	1	1	2	1	156	1	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	156	0	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	156	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	156	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	156	0	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	156	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	156	0	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	156	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	156	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	156	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	156	0	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	156	0	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	156	0	36	12	24	180	3.141592654	400
r22	1	1	2	1	156	1	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	156	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	156	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	156	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	156	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	156	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	156	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	156	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	156	0	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	156	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	156	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	156	0	64	44	29.12043956	74.0546041	1.292496668	400
c31	1	1	2	1	180	0	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	180	2	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	180	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	180	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	180	1	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	180	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	180	0	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	180	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	180	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	180	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	180	0	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	180	1	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	180	0	36	12	24	180	3.141592654	400
r22	1	1	2	1	180	1	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	180	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	180	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	180	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	180	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	180	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	180	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	180	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	180	0	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	180	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	180	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	180	0	64	44	29.12043956	74.0546041	1.292496668	400
c31	1	1	2	1	276	0	8	64	39.59797975	315	5.497787144	400
d24	1	1	2	1	276	0	10	50	29.52964612	298.3007558	5.206330349	400
e11	1	1	2	1	276	0	12	24	26.83281573	243.4349488	4.248741371	400
f16	1	1	2	1	276	0	14	34	22.09072203	264.8055711	4.621729093	400
g3	1	1	2	1	276	0	16	8	34.40930107	-144.4623222	-2.521343168	400
i7	1	1	2	1	276	0	20	16	25.61249695	-141.3401917	-2.466851711	400
j18	1	1	2	1	276	0	22	38	14.14213562	278.1301024	4.854286035	400
k23	1	1	2	1	276	0	24	48	16.97056275	315	5.497787144	400
l28	1	1	2	1	276	0	26	58	24.16609195	335.5560452	5.856557814	400
m9	1	1	2	1	276	0	28	20	17.88854382	-153.4349488	-2.677945045	400
o19	1	1	2	1	276	0	32	40	5.656854249	315	5.497787144	400
p12	1	1	2	1	276	0	34	26	10.19803903	-168.6900675	-2.944197094	400
q5	1	1	2	1	276	0	36	12	24	180	3.141592654	400
r22	1	1	2	1	276	0	38	46	10.19803903	371.3099325	6.480580867	400
s27	1	1	2	1	276	0	40	56	20.39607805	371.3099325	6.480580867	400
u25	1	1	2	1	276	0	44	52	17.88854382	386.5650512	6.746832916	400
v6	1	1	2	1	276	0	46	14	24.16609195	155.5560452	2.71496516	400
w29	1	1	2	1	276	0	48	60	26.83281573	386.5650512	6.746832916	400
x10	1	1	2	1	276	0	50	26	17.20465053	125.5376778	2.191045813	400
y15	1	1	2	1	276	0	52	32	16.4924225	104.0362435	1.81577499	400
aa13	1	1	2	1	276	0	56	28	21.54065923	111.8014095	1.951302704	400
ab30	1	1	2	1	276	0	58	62	34.05877273	400.2363583	6.985442239	400
ac17	1	1	2	1	276	0	60	36	24	90	1.570796327	400
ad4	1	1	2	1	276	0	62	10	36.76955262	135	2.35619449	400
ae21	1	1	2	1	276	0	64	44	29.12043956	74.0546041	1.292496668	400
a14	2	1	1	3	1	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	3	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	19	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	43	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	67	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	91	0	1	30	35.51056181	260.2724214	4.542610706	200
a14	2	1	1	3	115	0	1	30	35.51056181	260.2724214	4.542610706	200
a2	2	1	1	3	1	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	3	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	19	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	43	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	67	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	91	0	1	6	46.09772229	229.3987054	4.003762708	200
a2	2	1	1	3	115	0	1	6	46.09772229	229.3987054	4.003762708	200
a20	2	1	1	3	1	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	3	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	19	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	43	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	67	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	91	0	1	42	35.51056181	279.7275786	4.882167254	200
a20	2	1	1	3	115	0	1	42	35.51056181	279.7275786	4.882167254	200
a26	2	1	1	3	1	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	3	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	19	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	43	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	67	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	91	0	1	54	39.35733731	297.2161116	5.187399737	200
a26	2	1	1	3	115	0	1	54	39.35733731	297.2161116	5.187399737	200
a32	2	1	1	3	1	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	3	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	19	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	43	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	67	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	91	0	1	66	46.09772229	310.6012946	5.421015253	200
a32	2	1	1	3	115	0	1	66	46.09772229	310.6012946	5.421015253	200
a8	2	1	1	3	1	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	3	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	19	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	43	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	67	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	91	0	1	18	39.35733731	242.7838884	4.237378224	200
a8	2	1	1	3	115	0	1	18	39.35733731	242.7838884	4.237378224	200
aa25	2	1	1	1	1	0	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	3	0	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	19	1	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	43	0	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	67	0	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	91	0	56	52	25.61249695	51.34019175	0.896055385	200
aa25	2	1	1	1	115	0	56	52	25.61249695	51.34019175	0.896055385	200
ab18	2	1	1	1	1	0	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	3	0	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	19	0	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	43	1	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	67	0	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	91	0	58	38	22.09072203	84.80557109	1.48013644	200
ab18	2	1	1	1	115	0	58	38	22.09072203	84.80557109	1.48013644	200
ac11	2	1	1	1	1	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	3	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	19	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	43	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	67	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	91	0	60	24	26.83281573	116.5650512	2.034443936	200
ac11	2	1	1	1	115	1	60	24	26.83281573	116.5650512	2.034443936	200
ac14	2	1	1	2	1	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	3	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	19	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	43	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	67	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	91	0	60	30	24.73863375	104.0362435	1.81577499	200
ac14	2	1	1	2	115	0	60	30	24.73863375	104.0362435	1.81577499	200
ac2	2	1	1	2	1	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	3	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	19	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	43	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	67	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	91	0	60	6	38.41874542	141.3401917	2.466851711	200
ac2	2	1	1	2	115	0	60	6	38.41874542	141.3401917	2.466851711	200
ac20	2	1	1	2	1	0	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	3	0	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	19	0	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	43	2	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	67	0	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	91	0	60	42	24.73863375	75.96375653	1.325817664	200
ac20	2	1	1	2	115	0	60	42	24.73863375	75.96375653	1.325817664	200
ac26	2	1	1	2	1	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	3	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	19	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	43	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	67	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	91	0	60	54	30	53.13010235	0.927295218	200
ac26	2	1	1	2	115	0	60	54	30	53.13010235	0.927295218	200
ac32	2	1	1	2	1	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	3	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	19	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	43	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	67	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	91	0	60	66	38.41874542	398.6598083	6.957926249	200
ac32	2	1	1	2	115	0	60	66	38.41874542	398.6598083	6.957926249	200
ac8	2	1	1	2	1	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	3	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	19	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	43	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	67	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	91	0	60	18	30	126.8698976	2.214297436	200
ac8	2	1	1	2	115	0	60	18	30	126.8698976	2.214297436	200
ad28	2	1	1	1	1	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	3	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	19	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	43	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	67	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	91	0	62	58	34.05877273	49.76364169	0.868539395	200
ad28	2	1	1	1	115	1	62	58	34.05877273	49.76364169	0.868539395	200
ae3	2	1	1	1	1	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	3	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	19	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	43	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	67	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	91	0	64	8	39.59797975	135	2.35619449	200
ae3	2	1	1	1	115	0	64	8	39.59797975	135	2.35619449	200
af1	2	1	1	3	1	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	3	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	19	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	43	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	67	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	91	0	66	1	46.09772229	139.3987054	2.432966381	200
af1	2	1	1	3	115	0	66	1	46.09772229	139.3987054	2.432966381	200
af11	2	1	1	2	1	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	3	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	19	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	43	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	67	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	91	0	66	24	32.31098884	111.8014095	1.951302704	200
af11	2	1	1	2	115	0	66	24	32.31098884	111.8014095	1.951302704	200
af17	2	1	1	2	1	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	3	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	19	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	43	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	67	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	91	0	66	36	30	90	1.570796327	200
af17	2	1	1	2	115	0	66	36	30	90	1.570796327	200
af23	2	1	1	2	1	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	3	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	19	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	43	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	67	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	91	0	66	48	32.31098884	68.19859051	1.19028995	200
af23	2	1	1	2	115	0	66	48	32.31098884	68.19859051	1.19028995	200
af29	2	1	1	2	1	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	3	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	19	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	43	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	67	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	91	0	66	60	38.41874542	51.34019175	0.896055385	200
af29	2	1	1	2	115	0	66	60	38.41874542	51.34019175	0.896055385	200
af33	2	1	1	3	1	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	3	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	19	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	43	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	67	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	91	0	66	71	46.09772229	400.6012946	6.991811579	200
af33	2	1	1	3	115	0	66	71	46.09772229	400.6012946	6.991811579	200
af5	2	1	1	2	1	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	3	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	19	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	43	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	67	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	91	0	66	12	38.41874542	128.6598083	2.245537269	200
af5	2	1	1	2	115	0	66	12	38.41874542	128.6598083	2.245537269	200
ag14	2	1	1	3	1	0	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	3	0	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	19	1	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	43	0	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	67	2	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	91	1	71	30	35.51056181	99.72757855	1.740574601	200
ag14	2	1	1	3	115	0	71	30	35.51056181	99.72757855	1.740574601	200
ag2	2	1	1	3	1	0	71	6	46.09772229	130.6012946	2.279422599	200
ag2	2	1	1	3	3	0	71	6	46.09772229	130.6012946	2.279422599	200
ag2	2	1	1	3	19	0	71	6	46.09772229	130.6012946	2.279422599	200
ag2	2	1	1	3	43	0	71	6	46.09772229	130.6012946	2.279422599	200
